Replicate1_CtrlV	Replicate2_DAPT	Replicate3_CtrlV	Replicate4_CtrlV	Replicate4_DAPT	Replicate4_LY411575	Replicate5_CtrlV	Replicate5_DAPT	Replicate5_LY411575	Replicate6_CtrlV	Replicate6_DAPT	Replicate6_LY411575
HCN4	45.312572288345	40.702653879934	37.1380474394434	39.1717004585514	36.5412577452091	39.9375861798255	37.5104479802319	36.9721449153786	39.0819812472189	41.741774324917	45.2878682575527	44.493532020561
FRAT1	9.64441193770958	9.97349797057984	8.01138481553211	8.42814092995728	8.61699872360427	8.239754622364	9.78931203386539	10.6514988922876	12.0708904105334	7.66146490773793	8.33788272183625	9.04194513898725
MED16	45.2586928920449	45.6894028652239	40.6779616602599	39.7463464310485	33.8201002535446	45.1504921654028	35.5891811324639	39.2608967434734	44.9195430031326	43.6791562556093	37.4765886549903	32.9449090212605
PIGK	41.325496962141	40.096157381723	45.2736397714954	48.2702616897553	50.0174662753571	44.5619382638053	49.2210268618652	47.975759473527	49.3719206135752	45.9687894464276	47.920883853922	48.4325972296248
LCDR	1.45474370010144	2.15643199363889	2.04942402257798	1.72393791749126	1.87889445853026	1.68158257599265	1.46382236020417	1.84860724576893	1.58306759482406	1.84931911566088	1.93087810400418	2.32762944171949
ARHGEF33	2.15517585200214	2.56076299244618	4.09884804515596	2.49013254748738	2.07326285079201	2.52237386398898	1.64680015522969	2.64086749395561	3.06719346497161	3.25832415616441	2.45748122327805	2.77525048820401
RASA4B	27.4784921130273	22.5751474334071	22.4815604900978	23.8478078586291	20.6678390438328	23.7943934502961	22.5062687881391	21.3910267010405	25.0322563431554	27.2114098447244	24.9258809789631	24.1715365101639
CMC4	4.25647230770423	5.25630298449478	4.1609518034159	3.35210150623301	4.79442034245651	4.20395643998163	4.75742267066355	5.63385065377197	5.14496968317818	4.49120356660499	4.30059214073659	4.11811362765756
BCDIN3D-AS1	7.16595970790712	7.74967747713974	4.96830066079511	4.98026509497476	6.15499908828877	6.97856769036951	6.31273392838049	6.51413981842385	5.44179485720769	5.98827142213999	5.96816868510384	7.87813041812751
MCPH1-DT	6.8426833301068	6.94101547952516	6.89351716685321	4.98026509497476	6.47894640872502	7.31488420556804	5.39784495325288	8.97894947944908	7.22274590138475	7.22115083258058	7.63574522947109	6.89336411586157
MIF4GD-DT	3.50216075950348	3.63897898926562	3.91253677037614	3.16055284873398	3.23947320436251	3.02684863678678	3.29360031045938	2.90495424335117	3.46296036367762	3.08219852610147	3.07185152909756	3.76001679046995
DCAF8-DT	3.07112558910305	2.89770549145225	3.53991422081651	2.87322986248544	2.52678909940276	3.61540253838421	3.38508920797214	3.08101207628155	4.35343588576615	3.08219852610147	3.15961871564321	3.58096837187614
WASHC1	33.4591051023332	29.111831914125	30.3066340308501	28.3492013098563	28.1834168779538	29.3436159510718	27.2636914588027	29.0495424335117	26.5163822133029	31.4384249662349	33.2637637007993	28.737271184306
EML2-AS1	2.3168140409023	2.29120899324132	2.91887663821712	2.49013254748738	2.59157856349001	3.11092776558641	3.0191336179211	2.81692532688599	3.75978553770713	3.34638697119588	2.45748122327805	3.22287153468853
SMKR1	5.60345721520556	4.04330998807291	5.46513072687461	5.36336240997281	4.40568355793301	5.12882685677759	4.20848928558699	6.51413981842385	4.05661071173664	5.90020860710852	4.73942807346481	4.74478309273589
ADPGK-AS1	2.15517585200214	2.15643199363889	1.9252165060581	1.81971224624078	1.61973660218125	2.85869037918751	1.64680015522969	2.37678074456005	2.7703682909421	2.11350756075529	2.45748122327805	2.05905681382878
LINC02106	1.13146732230112	1.54993549542795	0.807348857379204	1.14929194499417	1.74931553035576	0.92487041679596	2.28722243781902	1.93663616223412	1.38518414547105	1.14481659540912	1.93087810400418	1.34286313945355
LOXL1-AS1	1.45474370010144	1.68471249503038	1.86311274779816	1.24506627374369	1.295789281745	2.18605734879045	0.914888975127607	2.11269399516449	1.68200931950056	2.11350756075529	1.93087810400418	1.70095997664117
AP4B1-AS1	7.27371850050722	6.53668448071787	7.70086602423241	7.75772062871068	7.64515676229552	8.239754622364	8.69144526371226	7.83457356540165	7.12380417670825	7.04502520251764	7.37244366983416	7.6095577902368
LIPT2-AS1	14.4396782084143	14.8254699562673	16.7680147301835	16.0900872299184	15.7438397732018	14.1252936383383	16.9254460398607	13.8205398850344	16.4243262962996	16.0274323357276	15.4470248320335	16.1143576734426
TTC34	1.61638188900161	3.36942499006076	2.98098039647706	2.20280956123883	2.59157856349001	2.43829473518935	2.83615582289558	2.0246650786993	2.8693100156186	3.34638697119588	3.59845464837143	3.93906520906375
LGALS8-AS1	1.61638188900161	1.95426649423524	2.11152778083792	2.20280956123883	2.00847338670476	2.35421560638972	2.37871133533178	2.11269399516449	2.47354311691259	2.02544474572382	1.93087810400418	1.88000839523497
TIMM23	63.1466524636627	57.2802248310329	61.5448244355994	58.4223405372039	59.9950437447937	58.8553901597429	59.1933166907561	59.9476921127924	57.188316863019	50.0196789378752	58.8917821721276	53.804049787439
NBPF20	49.6768033886493	49.1936048548871	50.3661479488104	44.7266115260233	44.1216250434174	43.0485139454119	48.8550712718142	43.750371483198	45.3153099018386	60.4991539266202	54.9422587775736	53.7145255781421
LNCOC1	1.93965826680193	1.54993549542795	1.61469771475841	1.81971224624078	2.52678909940276	2.27013647759008	1.82977795025521	2.37678074456005	1.68200931950056	1.93738193069235	1.14097342509338	1.07429051156284
HMGN3-AS1	3.39440196690337	3.63897898926562	5.09250817731498	3.63942449248155	3.82257838114776	3.27908602318568	3.93402259304871	2.81692532688599	3.75978553770713	4.40314075157352	2.80854996946063	3.76001679046995
NPIPA5	9.05173857840899	7.34534647833245	8.75662991465137	7.08730032746408	6.34936748055052	6.81040943277025	7.95953408361018	7.65851573247128	5.93650348059021	9.07046994824146	7.89904678910802	7.52003358093989
LIMS4	0.808190944500803	1.21299299642187	1.36628268171865	1.24506627374369	1.36057874583225	1.17710780319486	1.37233346269141	0.968318081117058	1.28624242079454	0.880628150314704	1.22874061163903	1.07429051156284
WASH8P	58.9979389485586	50.3392093515077	52.1671569383486	47.1209697447612	43.7328882588939	50.2793190221804	43.2742485235358	47.535614891201	48.5803868161632	49.227113602592	43.0059214073659	43.9563867647796
B3GALT9	2.3168140409023	2.83031699165104	2.2357352973578	1.24506627374369	1.4253682099195	2.35421560638972	2.83615582289558	3.08101207628155	2.27565966755958	2.72994726597558	2.01864529054983	2.5066778603133
NGFR-AS1	7.16595970790712	7.41273497813367	6.14827206773394	4.69294210872621	3.75778891706051	4.8765894703787	3.65955590051043	4.22538799032898	7.42062935073776	4.66732919666793	3.77398902146272	4.11811362765756
LINC03011	1.99353766310198	1.61732399522916	2.17363153909786	1.24506627374369	1.1662103535705	1.17710780319486	1.28084456517865	1.76057832930374	1.68200931950056	1.93738193069235	1.40427498473032	1.52191155804736
TMEM225B	24.191848938724	26.6858459212812	26.7667198100336	25.5717457761204	26.6284697398598	26.6530838294836	26.4402913811878	26.2326171066258	25.8237901405674	28.0920379950391	26.8567590829673	25.962020696102
CHD1-DT	1.72414068160171	2.35859749304253	2.11152778083792	2.68168120498641	2.52678909940276	3.02684863678678	2.5616891303573	3.34509882567711	2.47354311691259	3.08219852610147	3.15961871564321	2.23810523242259
DNAJC3-DT	4.68750747810465	4.24547548747656	4.90619690253517	5.45913673872233	6.02542016011427	6.30593465997245	5.03188936320184	6.33808198549347	6.23332865461972	5.54795734698264	6.49477180437771	4.83430730203279
MAN1B1-DT	4.90302506330487	4.78458348588628	3.85043301211621	4.21407046497864	4.14652570158401	4.28803556878127	2.83615582289558	2.99298315981636	3.75978553770713	3.61057541629029	3.3351530887345	3.84954099976685
KCTD21-AS1	3.23276377800321	3.63897898926562	3.47781046255657	3.06477851998447	3.04510481210076	3.78356079598347	3.29360031045938	3.60918557507267	3.66084381303063	3.52251260125882	3.59845464837143	3.49144416257924
ZNF605	39.0086829212387	45.2850718664166	40.2432353524404	39.842120759798	41.2060991594911	43.8052261046086	35.7721589274894	41.3735907386379	42.3470581615435	43.3269049954835	43.3569901535485	47.9849761831403
ZNF783	33.6207432912334	33.8964154000112	34.1570670429663	28.7322986248544	30.7749954414438	29.8480907238696	30.6487806667748	31.6023810110022	30.1772260263336	33.2877440818958	35.9845464837143	31.51252167251
ZNF587B	3.55604015580353	2.76292849184982	2.67046160517737	2.49013254748738	1.295789281745	3.69948166718384	2.28722243781902	2.37678074456005	2.27565966755958	2.81801008100705	2.5452484098237	2.77525048820401
RNF213-AS1	4.84914566700482	4.31286398727777	3.3536029460367	3.9267474787301	3.17468374027526	3.61540253838421	3.29360031045938	3.60918557507267	3.16613518964811	5.63602016201411	4.47612651382788	3.40191995328233
MIR1184-1	2.53233162610251	2.15643199363889	2.48415033039755	2.49013254748738	2.65636802757726	2.10197821999082	2.5616891303573	2.37678074456005	2.07777621820657	2.20157037578676	2.5452484098237	1.96953260453188
MIR1292	1.99353766310198	1.95426649423524	1.61469771475841	1.91548657499029	2.13805231487926	1.59750344719302	1.64680015522969	1.05634699758225	1.68200931950056	2.02544474572382	1.66757654436725	1.79048418593807
MIR1249	0.862070340800856	0.539107998409721	0.993660132159021	1.24506627374369	0.842263033134252	1.09302867439523	1.82977795025521	1.84860724576893	0.890475522088531	1.05675378037765	1.05320623854774	1.34286313945355
MIR1279	1.18534671860118	0.808661997614582	0.931556373899082	1.53238925999223	2.07326285079201	1.68158257599265	1.92126684776797	2.28875182809486	2.47354311691259	1.58513067056647	1.40427498473032	2.5962020696102
MIR1306	0.969829133400963	1.54993549542795	1.30417892345871	0.861968958745631	1.036631425396	1.34526606079412	0.731911180102085	1.14437591404743	0.989417246765035	0.704502520251764	1.14097342509338	0.984766302265938
MIR1181	5.65733661150562	4.71719498608506	5.21671569383486	6.51265435496699	4.92399927063101	5.46514337197612	6.0382672358422	5.36976390437641	6.33227037929622	5.63602016201411	5.17826400619304	5.90859781359563
MIR1282	43.9655873808437	54.1129653403758	51.794534388789	57.5603715784582	55.2006234023372	47.0002329989947	53.3380272499395	51.76100288153	45.0184847278091	43.4149678105149	46.692143242283	42.1659025788415
MIR1244-1	36.4763512951362	29.8531054119383	27.7603799421926	40.5125410610447	44.9638880765516	41.19877311182	40.8040482906912	41.0214750727772	45.3153099018386	38.2192617236582	40.1973714379053	41.4497089044663
RASAL2-AS1	4.04095472250401	4.64980648628385	5.71354575991437	6.22533136871844	4.79442034245651	4.20395643998163	4.48295597812527	3.4331277421423	4.84814450914867	5.3718317169197	3.94952339455401	5.28192834851731
ASB3	12.6616581305126	13.5450884600442	12.9796854763272	11.8760167649398	13.0874717456245	11.7710780319486	14.1807791144779	14.1726555508951	13.0603076572985	12.6810453645317	12.8140092356641	12.085768255082
FTX	4.79526627070476	5.39107998409721	7.26613971641284	5.45913673872233	6.73810426507402	6.05369727357355	4.39146708061251	6.1620241525631	6.13438692994321	6.2524598672344	5.61709993892126	6.53526727867396
TMED7-TICAM2	10.9913968452109	10.3104404695859	9.75029004681039	10.2478531761981	10.36631425396	10.5098910999541	11.8935566766589	9.77120972763577	9.89417246765035	10.1272237286191	9.56662333347527	10.8324293249253
ZEB2-AS1	2.37069343720235	4.64980648628385	3.41570670429663	4.02252180747961	4.14652570158401	3.78356079598347	2.83615582289558	3.78524340800305	2.7703682909421	3.17026134113294	3.94952339455401	2.05905681382878
SLC25A5-AS1	10.9913968452109	11.0517139673993	9.81239380507033	9.96053018994951	11.2085772870943	10.6780493575534	11.070156599044	11.0036145581484	13.0603076572985	10.6556006188079	10.7075967585687	10.1162356505501
PET117	8.56682401170851	7.81706597694096	7.63876226597247	7.66194629996116	8.87615657995327	8.40791287996327	8.87442305873778	8.27471814772759	7.61851280009077	8.01371616786381	7.98681397565367	7.52003358093989
PITPNA-AS1	5.11854264850508	3.90853298847048	3.29149918777676	4.21407046497864	3.62820998888601	3.61540253838421	4.20848928558699	3.69721449153786	3.66084381303063	3.78670104635323	4.03729058109966	3.40191995328233
SPDYE2B	2.15517585200214	1.14560449662066	1.24207516519878	1.72393791749126	0.971841961308753	1.68158257599265	1.55531125771693	0.968318081117058	0.692592072735524	2.90607289603852	1.66757654436725	2.05905681382878
MIR762	1.18534671860118	1.01082749701823	0.931556373899082	1.05351761624466	0.907052497221503	1.00894954559559	1.09786677015313	0.792260248186684	0.989417246765035	1.05675378037765	1.31650779818467	0.895242092969035
MIR761	1.40086430380139	1.54993549542795	1.30417892345871	1.14929194499417	1.23099981765775	1.34526606079412	1.37233346269141	1.58452049637337	1.78095104417706	1.40900504050353	1.49204217127596	1.52191155804736
CHAF1A	10.5603616748105	8.82789347395919	9.99870507985015	8.52391525870679	9.20010390038953	10.1735745847556	9.24037864878883	9.06697839591427	8.5089883221793	9.2465955783044	9.91769207965785	10.2952840691439
BACH1	1.72414068160171	1.95426649423524	2.48415033039755	1.91548657499029	1.61973660218125	1.68158257599265	2.01275574528073	2.20072291162968	1.28624242079454	2.90607289603852	2.45748122327805	1.34286313945355
PARP2	39.278079902739	41.983035376157	44.9010172219358	42.3322533072854	44.9638880765516	47.0843121277943	45.8359376538931	41.1975329057076	43.039650234279	44.1194703307667	43.7958260862767	42.0763783695446
ZBED6	30.8728940799307	35.715904894644	35.4612459664251	35.4365016373204	35.6342052479876	34.3042845502501	33.1189808996194	35.1235376696097	36.2126712316003	39.2760155040358	39.9340698782683	42.4344752067323
PARP3	9.53665314510947	8.55833947475433	9.68818628855045	9.67320720370097	10.4311037180473	9.83725806955703	9.88080093137815	8.80289164651871	9.00369694556182	10.1272237286191	7.02137492365158	6.44574306937705
CDH6	17.8340801753177	19.2057224433463	18.0721936536422	14.5576979699262	13.476208530148	13.8730562519394	14.3637569095034	12.5001061380566	14.0497249040635	13.0332966246576	14.2182842203944	14.5029219060984
TOM1L1	5.22630144110519	5.323691484296	5.34092321035474	5.74645972497087	5.31273605515451	5.80145988717466	5.67231164579116	5.98596631963272	5.34285313253119	5.72408297704558	5.79263431201255	5.99812202289253
HMGXB4	32.3815171763322	34.4355233984209	32.2939542951682	34.1914353635767	33.6905213253701	31.8659898150608	30.4658028717493	33.8031039226318	28.693100156186	32.6713043766755	30.0163777986105	33.2134816491512
MIR3187	2.37069343720235	3.36942499006076	1.80100898953823	1.43661493124272	0.518315712698001	1.09302867439523	1.00637787264037	1.49649157990818	2.8693100156186	2.02544474572382	0.965439052002092	0.984766302265938
MIR1244-2	28.9871152094288	24.4620254278411	22.4815604900978	28.5407499673553	30.4510481210076	29.2595368222722	28.5445360239813	29.2256002664421	27.901566358774	27.2994726597558	29.5775418658823	31.6020458818069
MIR4253	5.11854264850508	5.05413748509114	4.03674428689602	5.17181375247378	3.95215730932226	5.29698511437686	5.30635605574012	5.10567715498085	5.24391140785468	4.49120356660499	5.35379837928433	4.83430730203279
TOM1	34.3750548394341	34.5029118982222	30.8655678551896	32.5632717748349	32.3947320436251	32.1182272014597	34.9487588498746	38.9968099940779	32.3539439692166	29.1487917754167	31.5961871564321	29.0058438121967
SH2D3C	36.7996276729365	38.5462218862951	24.4688807544159	28.4449756386058	34.9215211430278	31.4455941710626	27.3551803563154	35.3876244190052	32.3539439692166	30.2055455557944	35.8967792971687	29.4534648586813
MAMLD1	12.122864167512	10.4452174691884	13.165996751107	12.6422113949359	12.8931033533628	13.957135380739	13.7233346269141	12.3240483051262	13.159249381975	14.0900504050353	14.3938185934857	13.87625244102
RANBP9	109.159656903908	110.786693673198	121.040224848621	121.824946169382	108.133615561621	103.753644938747	111.067521580491	107.659364836924	100.227967097298	115.186162061163	108.919078503145	109.488107970113
DNAJB6	281.68148385668	260.726105730902	265.617774077758	263.475178389915	267.90443400078	267.960183484429	281.328359851739	267.255790388308	263.580754538205	248.953578093967	253.120565997639	248.877301845392
LINC00987	1.23922611490123	1.21299299642187	0.993660132159021	1.14929194499417	1.23099981765775	0.840791287996327	0.823400077614846	1.93663616223412	1.08835897144154	0.880628150314704	1.49204217127596	1.16381472085975
LINC00511	6.41164815970637	6.87362697972395	5.52723448513455	4.78871643747573	6.86768319324852	4.6243520839798	4.48295597812527	3.87327232446823	3.36401863900112	4.66732919666793	5.26603119273868	4.20763783695446
CCDC180	3.39440196690337	4.11069848787413	4.59567811123547	3.63942449248155	4.14652570158401	4.119877311182	4.39146708061251	2.99298315981636	3.06719346497161	4.31507793654205	3.59845464837143	3.67049258117304
SUGT1P4-STRA6LP	1.02370852970102	1.68471249503038	1.67680147301835	1.05351761624466	1.49015767400675	1.76566170479229	1.37233346269141	1.49649157990818	1.87989276885357	1.32094222547206	2.10641247709547	1.79048418593807
