"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"diffexpressed"
"PIH1D1"	-0.00948289308868058	4.60277670709334	0.0202497069112028	0.958828904414558	0.999976111862665	"No change"
"CCDC61"	0.0397396150659608	1.59359162933053	0.0238944801018344	0.95890475865302	0.999976111862665	"No change"
"METTL21C"	-0.0331551419786947	1.84299449682391	0.039094451172001	0.958910858406925	0.999976111862665	"No change"
"TRAPPC4"	0.00573786522075672	5.97869653069724	0.0122958481168714	0.95894405103823	0.999976111862665	"No change"
"ITPR3"	-0.0110915596881421	4.17996934833263	0.0269544077203183	0.958960122223847	0.999976111862665	"No change"
"NPIPB6"	0.0336974806370594	1.81237062371424	0.0269635153430286	0.959002429635486	0.999976111862665	"No change"
"CFAP96"	-0.0415210440155287	1.54087950416291	0.0277559017935468	0.959030079739197	0.999976111862665	"No change"
"CHD7"	0.00720790200676569	5.32975782076466	0.00818861593466548	0.959070298952681	0.999976111862665	"No change"
"RAB3D"	0.00606248957755139	5.81240440066968	0.0165724278996685	0.959109965333292	0.999976111862665	"No change"
"TMEM249"	-0.0300788575276906	1.98213305010182	0.0313110868696946	0.959124234537602	0.999976111862665	"No change"
"DDC"	-0.0155008972924573	3.32956072280132	0.0183917740148146	0.959189414387258	0.999976111862665	"No change"
"SRSF3"	0.00337574593853842	7.47057113926253	0.00588434331133063	0.959263687544555	0.999976111862665	"No change"
"PRDX4"	-0.0106144276060874	4.27703447470338	0.0166184775930659	0.959266241133814	0.999976111862665	"No change"
"MXRA7"	-0.00332586714984681	7.52315569621935	0.00428042100627352	0.959286164615506	0.999976111862665	"No change"
"RHOT2"	-0.00809344416712472	4.99976692876913	0.00957428558745563	0.959321154513222	0.999976111862665	"No change"
"RACGAP1"	-0.0104447113638298	4.3086056919259	0.0210190645543751	0.959407191656015	0.999976111862665	"No change"
"SNX22"	0.00613871517275514	5.75715402808057	0.0137657790021257	0.959409974308714	0.999976111862665	"No change"
"ALG9"	-0.00638555691414017	5.64498668549795	0.0211215424700545	0.959426985026517	0.999976111862665	"No change"
"TIMP3"	-0.0199996992378495	2.74487488525663	0.0186378552309417	0.959479721361447	0.999976111862665	"No change"
"C1orf50"	-0.00644217160519335	5.61570397076239	0.013246069803001	0.959489254395092	0.999976111862665	"No change"
"VAT1L"	-0.00202316037707547	8.97404777449349	0.00265103866150116	0.959491912623263	0.999976111862665	"No change"
"GPN3"	-0.0141816130322476	3.52409251781896	0.025507927173322	0.959502558540846	0.999976111862665	"No change"
"TRIAP1"	-0.011404987470009	4.07425912903546	0.0186443309493351	0.959503639511958	0.999976111862665	"No change"
"MIR6717"	0.0379866101935895	1.63051852328874	0.038257817143546	0.959542933950622	0.999976111862665	"No change"
"MRPS24"	0.012639044572171	3.80334090372969	0.0266505717045754	0.959643259472138	0.999976111862665	"No change"
"C22orf46P"	-0.00895311454875137	4.69377984696443	0.00965167919454637	0.959760968525247	0.999976111862665	"No change"
"ZNF438"	0.0228463689777707	2.44717761844357	0.0240426347308052	0.959792970083083	0.999976111862665	"No change"
"NTN4"	0.0212368545347545	2.58389073402999	0.0266834524697355	0.959879709558804	0.999976111862665	"No change"
"SLC44A2"	0.00562600725550747	5.96695224676946	0.0195758927147485	0.959906886700939	0.999976111862665	"No change"
"ABCC11"	-0.0281285298728641	2.05908673503657	0.029248788442601	0.959924118578073	0.999976111862665	"No change"
"MIR4721"	0.0150863071093462	3.34942922356499	0.0284783327725945	0.959963785509749	0.999976111862665	"No change"
"MRPS35"	-0.00655776922324256	5.53344600659237	0.0104465279909813	0.959972147329868	0.999976111862665	"No change"
"UTS2B"	-0.0393253056312048	1.57020560977672	0.0351946931010231	0.960021550764664	0.999976111862665	"No change"
"PEX2"	-0.00906265726798973	4.6408392725365	0.0245509679129838	0.960086686098754	0.999976111862665	"No change"
"TBC1D3D"	0.0306712805955927	1.91327383201178	0.0357562546439937	0.960121339386992	0.999976111862665	"No change"
"ASXL1"	0.00413758246121087	6.81580271419354	0.00910881817011085	0.960158905787186	0.999976111862665	"No change"
"FOXD1"	-0.0305302197686706	1.91979949950106	0.0278519579746829	0.960179533143747	0.999976111862665	"No change"
"RNF123"	0.00558785872245742	5.9633660293127	0.0163274367671979	0.960228716288646	0.999976111862665	"No change"
"PARM1"	-0.0112236125330515	4.06321640076261	0.0179386145372512	0.960300347826733	0.999976111862665	"No change"
"GOLPH3"	-0.00430431919653855	6.6898734571578	0.00669382144909045	0.960324420754674	0.999976111862665	"No change"
"SLC25A22"	0.00572609186679494	5.88930522405522	0.00847458868475879	0.960349926738213	0.999976111862665	"No change"
"ATRIP"	-0.0187339295231148	2.82398225451694	0.0437408294140229	0.960430290162703	0.999976111862665	"No change"
"MLLT6"	-0.00591260113591219	5.78944624398954	0.00920327458421114	0.960451290362403	0.999976111862665	"No change"
"MTLN"	-0.0168444113679763	3.05491483658402	0.0276539791332245	0.960543995171295	0.999976111862665	"No change"
"PRICKLE2"	0.00477521075009881	6.38119488121798	0.00985586456840066	0.960583312506753	0.999976111862665	"No change"
"C14orf28"	-0.0242770842243195	2.29292559166444	0.0434542883490145	0.960592749588945	0.999976111862665	"No change"
"CWC25"	-0.0105164448126069	4.2136114813069	0.0179084504309488	0.960598268604942	0.999976111862665	"No change"
"C16orf95"	0.0284013553350458	2.01692375721753	0.0280193462275747	0.960622060573536	0.999976111862665	"No change"
"SMARCB1"	-0.00396594038828702	6.88135563896294	0.00948847593432088	0.96064724515257	0.999976111862665	"No change"
"NOP56"	-0.00397558695876306	6.89029749351071	0.00717330656792603	0.960671180019454	0.999976111862665	"No change"
"ATP5F1D"	-0.00817724483833168	4.87744227328742	0.00765392301362789	0.960732683511953	0.999976111862665	"No change"
"DRGX"	0.0123745344308289	3.78531153034916	0.0229409254758302	0.960747550008102	0.999976111862665	"No change"
"GATB"	-0.00793011889501145	4.9550521679297	0.0176717841548418	0.96076810100661	0.999976111862665	"No change"
"GPR89A"	-0.00788861269677767	4.96404831397185	0.0220479022632388	0.960860032881757	0.999976111862665	"No change"
"ALOX12"	-0.0218603154119601	2.47804097257869	0.026610691150596	0.960920347340555	0.999976111862665	"No change"
"ACTR1A"	-0.0025487981862607	8.1081730352992	0.0044191506653934	0.960926347496466	0.999976111862665	"No change"
"ASMT"	0.031568105992482	1.83756305018262	0.0453096266835857	0.960946661039983	0.999976111862665	"No change"
"TLK2"	0.00491399295655322	6.27219508069109	0.011034924817466	0.960963088608569	0.999976111862665	"No change"
"EIF3B"	-0.00522222709579169	6.09728322072667	0.0170415547950561	0.961060904782664	0.999976111862665	"No change"
"F8A2"	0.0338359571084169	1.72949251962152	0.041863091144712	0.961064672453226	0.999976111862665	"No change"
"EFHB"	0.0198761030612274	2.6561739467952	0.0141776967522165	0.961246973316686	0.999976111862665	"No change"
"SLC25A40"	-0.00829252714016812	4.79728178437609	0.0127750579695039	0.961278114361152	0.999976111862665	"No change"
"STK26"	0.0252242241551998	2.16970349182341	0.0221983877067119	0.961308903299867	0.999976111862665	"No change"
"MAGOH"	-0.0108327649176859	4.08556823167296	0.0171822093432303	0.96134363284611	0.999976111862665	"No change"
"TMEM161A"	0.02031441270642	2.60466399085828	0.026585561213647	0.961366536843602	0.999976111862665	"No change"
"MPV17"	0.00964215310035372	4.38423580628542	0.0313553315841651	0.961463584729605	0.999976111862665	"No change"
"ZNF511"	-0.0177720516377464	2.87783719236188	0.0202056329687249	0.961551059056529	0.999976111862665	"No change"
"PEX16"	-0.00990424863838047	4.30459431645366	0.0150004365188895	0.961621496155127	0.999976111862665	"No change"
"DNTTIP1"	-0.00973023009984847	4.35012560224276	0.0172306661946603	0.961631624345798	0.999976111862665	"No change"
"MORN4"	-0.0048683668135278	6.24910363574953	0.00748432241754145	0.961660402058711	0.999976111862665	"No change"
"NEMP2"	0.0222356276325781	2.40811662337494	0.0419795140859405	0.961664637222872	0.999976111862665	"No change"
"BRD7"	0.00549765352335555	5.89900011095852	0.0104384205297211	0.961748391497948	0.999976111862665	"No change"
"SCRIB"	-0.00738218044535273	5.08174932814509	0.00497727824647477	0.961772627648681	0.999976111862665	"No change"
"RGPD2"	-0.0104239782758327	4.15553452738357	0.0198663127998191	0.961781760907538	0.999976111862665	"No change"
"STAT4"	0.0251781914390174	2.14637411583378	0.0254779381713563	0.961838339185109	0.999976111862665	"No change"
"RARG"	0.0260412029454658	2.10705511337499	0.0198184743324399	0.961842624999494	0.999976111862665	"No change"
"SETSIP"	0.0348998146371473	1.65604581485177	0.0336155624145409	0.961858446593244	0.999976111862665	"No change"
"STIMATE"	-0.0064399175789105	5.44697071220732	0.0198686895266158	0.96189578890564	0.999976111862665	"No change"
"TTC28-AS1"	0.0114048176752108	3.91257688336172	0.0241456291975159	0.961985705388448	0.999976111862665	"No change"
"MIDEAS"	-0.00911890412113009	4.49486729136934	0.0222350952245134	0.961990373461781	0.999976111862665	"No change"
"HELQ"	-0.0131185102469126	3.55476820726822	0.0181206760087509	0.962054066593689	0.999976111862665	"No change"
"RNF2"	0.00370588722716576	6.98092571089225	0.00687433742013151	0.962102822449897	0.999976111862665	"No change"
"SHISA5"	0.00353991904920952	7.1314148738164	0.00577549090275612	0.962133491907029	0.999976111862665	"No change"
"PCDHGA6"	-0.0126258261995556	3.64473228397671	0.0329654091276059	0.962145281062203	0.999976111862665	"No change"
"TRAPPC1"	-0.00494946561724959	6.16185744830162	0.0138573898463749	0.962161487143681	0.999976111862665	"No change"
"PTPRK"	0.00724341485710961	5.10030027710828	0.0113024621859871	0.962179606760204	0.999976111862665	"No change"
"SH2D7"	-0.0186669909798631	2.73393321923663	0.0258650724569013	0.962194134827905	0.999976111862665	"No change"
"NARS2"	0.00652006063393713	5.39040899178527	0.0116417389034773	0.962228494912656	0.999976111862665	"No change"
"BRD8"	0.00471805470296631	6.29905554533172	0.00819388812599725	0.962239244412286	0.999976111862665	"No change"
"COX7A1"	-0.0237681599745857	2.25407433610569	0.0218583466500415	0.962247846482169	0.999976111862665	"No change"
"SSH3"	-0.0303318144177388	1.8417506754032	0.0278255339206925	0.962307947723891	0.999976111862665	"No change"
"CHMP2A"	-0.00568386340868574	5.7608576485934	0.0113466227390492	0.962325358252554	0.999976111862665	"No change"
"MIR302CHG"	0.0240685231411565	2.22391912541051	0.033610556708765	0.962374894066654	0.999976111862665	"No change"
"ATP2A1"	-0.0324870773060232	1.73910453419363	0.0300622206345965	0.962434308097182	0.999976111862665	"No change"
"GALE"	0.00611564136026164	5.55482936751944	0.0142927499085543	0.962454500373543	0.999976111862665	"No change"
"ZNF677"	0.0213677570526311	2.4386838623445	0.0230326999505546	0.962527787965606	0.999976111862665	"No change"
"KCNJ2-AS1"	0.0361415659270365	1.5781943959978	0.034114808594171	0.962548347399607	0.999976111862665	"No change"
"ZSCAN20"	-0.00851185415060502	4.63505113367569	0.016577381506195	0.962575108549727	0.999976111862665	"No change"
"TRIT1"	-0.00689586799104079	5.20240507545963	0.0172843370568856	0.962666796464396	0.999976111862665	"No change"
"C6orf52"	-0.0285749212899025	1.92250309287835	0.0224139522097466	0.962671746676491	0.999976111862665	"No change"
"PCDHGA5"	-0.0124375534492627	3.64715005784668	0.0324518740404405	0.962672762104376	0.999976111862665	"No change"
"YWHAH-AS1"	-0.0317632102256263	1.76046454916715	0.032808986431778	0.962680647553519	0.999976111862665	"No change"
"MRPS31"	0.0100287657802246	4.19534996803107	0.0144087645910987	0.962696601735912	0.999976111862665	"No change"
"TMEM64"	0.00978034320797973	4.2542243098775	0.0168358664607983	0.962769105215063	0.999976111862665	"No change"
"ACAD9"	0.00747077555662766	4.97623368747837	0.0241066480834347	0.962786690141585	0.999976111862665	"No change"
"DLD"	0.00424390227632423	6.5474157795824	0.00664509518247786	0.962824086877136	0.999976111862665	"No change"
"C8orf76"	-0.0165114512709227	2.96208692431937	0.0264877790695188	0.962866899233108	0.999976111862665	"No change"
"ZNF32-AS1"	0.0193371962344713	2.62176882833177	0.0272651832636004	0.962915575869022	0.999976111862665	"No change"
"STK35"	0.00586643447395083	5.63194937364327	0.00968788632114075	0.962934423768076	0.999976111862665	"No change"
"GAS8"	0.0124825558531906	3.61549431563946	0.0271537702386525	0.963035513758577	0.999976111862665	"No change"
"FAM98B"	-0.00629480146613606	5.42281065265489	0.0168167991344201	0.96307502160436	0.999976111862665	"No change"
"LMBRD1"	-0.00627141413090263	5.42876985261549	0.012485234384129	0.963151479265292	0.999976111862665	"No change"
"RHOG"	0.0278086416583228	1.94177713581434	0.0242505406267339	0.963181083315901	0.999976111862665	"No change"
"AMER3"	0.00485640612265536	6.13925963582019	0.00709214107246534	0.963224201274107	0.999976111862665	"No change"
"LRCH4"	0.0103486392050836	4.0744930716661	0.0116023232791052	0.963253657166252	0.999976111862665	"No change"
"ZER1"	0.00399825402841325	6.68881357844502	0.00809860430953927	0.963260540118462	0.999976111862665	"No change"
"RLIG1"	0.0114544345764707	3.81350693061942	0.0177407076516431	0.963278422155285	0.999976111862665	"No change"
"H2BC17"	0.026743094618768	1.99802707479787	0.0180049086532046	0.963319153077357	0.999976111862665	"No change"
"TP53TG5"	-0.0211095757671512	2.42056575869713	0.0194463145563566	0.963334668181461	0.999976111862665	"No change"
"VASH1-AS1"	-0.00849361558594061	4.58403798477076	0.0214949826246895	0.963376809040311	0.999976111862665	"No change"
"TCF12-DT"	-0.0147394241635467	3.18469249397224	0.0202232234510211	0.963466111982873	0.999976111862665	"No change"
"PHF23"	-0.00559784512035356	5.71739355324224	0.0122271597070756	0.963506037843681	0.999976111862665	"No change"
"BCL2L13"	-0.00528370639307474	5.87969220572017	0.0112188768379936	0.963508991866369	0.999976111862665	"No change"
"FMNL2"	0.00441692890009705	6.38359229571288	0.00691168280382295	0.963537328556426	0.999976111862665	"No change"
"PPARGC1A"	-0.00847293659458316	4.57673842928043	0.0159566073426726	0.963583968508707	0.999976111862665	"No change"
"TTN"	0.0075351703132771	4.88470601015589	0.0147478202208682	0.963698305919644	0.999976111862665	"No change"
"CFL2"	-0.0042289713387682	6.48285819867485	0.00534433232226488	0.963701478216303	0.999976111862665	"No change"
"WDR45B"	-0.00412376308759351	6.55321390661566	0.0118176185497185	0.963728884372111	0.999976111862665	"No change"
"RYR1"	0.0195952610904119	2.54670024214267	0.0259903875035715	0.963775161029115	0.999976111862665	"No change"
"HSPH1"	0.0025030025979067	8.0086043618438	0.00401231169018894	0.963781429109269	0.999976111862665	"No change"
"TMEM165"	0.00810366590768989	4.6770499690808	0.0158443014274961	0.963801435694887	0.999976111862665	"No change"
"PRDM15"	0.0104408202345345	4.00876257474098	0.0156997260777016	0.963829853588686	0.999976111862665	"No change"
"CCM2L"	-0.0220743090877696	2.31878239896308	0.0257674935586243	0.963908587478965	0.999976111862665	"No change"
"ERBB2"	-0.00977827524311319	4.17165941891314	0.0154701250431947	0.963932531603377	0.999976111862665	"No change"
"CNNM4"	0.00678494905759745	5.1500616912921	0.0171293988488245	0.963964817656276	0.999976111862665	"No change"
"RSPH4A"	-0.0159824220308908	2.96811791005618	0.0201961393031527	0.963964911022666	0.999976111862665	"No change"
"PPT2"	-0.00903820455607368	4.36915938018782	0.0222892623281313	0.964057049688324	0.999976111862665	"No change"
"SIPA1"	0.0172561074849841	2.79132154372873	0.0206126284062871	0.964063434758075	0.999976111862665	"No change"
"RAB18"	0.00254575575358917	7.9246718850398	0.00272515695734183	0.964098156380354	0.999976111862665	"No change"
"HPS4"	0.00521692194518005	5.86685889915233	0.0136210157313856	0.964135515659908	0.999976111862665	"No change"
"GPR137B"	-0.0156148175380916	3.00733487046084	0.0139205180755933	0.964189819147471	0.999976111862665	"No change"
"NUBPL"	-0.0103099445468639	4.01489235692331	0.0202802814378503	0.964196320494184	0.999976111862665	"No change"
"YY1"	-0.0039964495561563	6.60753922511615	0.00979493557574407	0.964233642362581	0.999976111862665	"No change"
"AIDA"	0.00510676136571815	5.91062747557076	0.00936489948167251	0.964328134409665	0.999976111862665	"No change"
"ETV1"	0.0155761170529849	3.00459757429323	0.0212729470564029	0.964349777643538	0.999976111862665	"No change"
"DMRTC1"	-0.0246027906408516	2.08794042055709	0.0341223431940564	0.964367997016205	0.999976111862665	"No change"
"ZNF668"	-0.0122717484764972	3.56301122700496	0.0132882838507125	0.96439255247468	0.999976111862665	"No change"
"RGPD4"	-0.0144059608010083	3.17359117604346	0.0274699629831771	0.964460336698559	0.999976111862665	"No change"
"TMEM132E-DT"	0.0126072020061777	3.48580899533963	0.0288974071719797	0.964500927594239	0.999976111862665	"No change"
"PCDHA7"	-0.00853226259054811	4.48670138265455	0.0270123417170583	0.964529638345399	0.999976111862665	"No change"
